Ticket #,Symbol,Volume,Open,Close,B/S,Sold,Bought,Gross P/L,Rollover,Net P/L,Created By
19594373,USD/CAD,4000,7/1/15 6:49 PM,7/6/15 6:37 PM,B,1.26466,1.2591,11.26,-0.29,10.97,7510123597
19594382,NZD/USD,4000,7/1/15 6:50 PM,7/2/15 8:43 PM,S,0.67497,0.67241,6.56,-0.65,5.91,7510123597
19607897,NZD/USD,4000,7/2/15 8:43 PM,7/3/15 6:48 PM,S,0.6722,0.66951,6.91,-0.22,6.69,7510123597
19617832,AUD/USD,3000,7/3/15 6:47 PM,7/7/15 6:15 PM,S,0.75227,0.74274,18.54,-0.24,18.3,7510123597
19617836,NZD/USD,5000,7/3/15 6:48 PM,7/7/15 6:16 PM,S,0.66919,0.66554,11.83,-0.54,11.29,7510123597
19617840,GBP/JPY,4000,7/3/15 6:50 PM,7/7/15 6:18 PM,S,191.285,188.713,54.52,-0.37,54.15,7510123597
19617845,EUR/AUD,2000,7/3/15 6:51 PM,7/8/15 8:08 PM,B,1.49031,1.4752,14.61,-0.39,14.22,7510123597
19617848,GBP/AUD,2000,7/3/15 6:53 PM,7/6/15 6:45 PM,B,2.07798,2.07186,5.89,-0.14,5.75,7510123597
19635295,USD/CAD,5000,7/6/15 6:37 PM,7/7/15 6:14 PM,B,1.27479,1.26486,25.24,-0.07,25.17,7510123597
19635309,EUR/JPY,4000,7/6/15 6:39 PM,7/7/15 6:17 PM,S,135.644,133.904,36.88,-0.09,36.79,7510123597
19635318,EUR/CAD,2000,7/6/15 6:40 PM,7/8/15 8:07 PM,B,1.40965,1.40037,9.49,-0.12,9.37,7510123597
19635330,GBP/CAD,1000,7/6/15 6:41 PM,7/10/15 7:10 PM,B,1.97002,1.9745,-2.27,-0.06,-2.33,7510123597
19696629,GBP/CAD,2000,7/6/15 6:41 PM,7/14/15 6:41 PM,B,1.99074,1.9745,16.32,-0.17,16.15,7510123597
19635357,GBP/AUD,2000,7/6/15 6:45 PM,7/10/15 7:07 PM,B,2.08779,2.07816,9.23,-0.88,8.35,7510123597
19650294,EUR/USD,1000,7/7/15 6:12 PM,7/10/15 6:45 PM,S,1.09456,1.11377,-12.4,0.03,-12.37,7510123597
19696313,EUR/USD,1000,7/7/15 6:12 PM,7/13/15 9:07 PM,S,1.09456,1.10044,-3.8,0.04,-3.76,7510123597
19714974,EUR/USD,1000,7/7/15 6:12 PM,7/15/15 7:11 PM,S,1.09456,1.09455,0.01,0.05,0.06,7510123597
19650317,GBP/USD,4000,7/7/15 6:13 PM,7/8/15 8:01 PM,S,1.54255,1.53534,18.78,-0.04,18.74,7510123597
19650331,USD/CAD,3000,7/7/15 6:14 PM,7/9/15 6:55 PM,B,1.27304,1.27503,-3.05,-0.17,-3.22,7510123597
19681746,USD/CAD,2000,7/7/15 6:14 PM,7/15/15 7:14 PM,B,1.29364,1.27503,18.4,-0.23,18.17,7510123597
19650359,AUD/USD,1000,7/7/15 6:16 PM,7/10/15 6:54 PM,S,0.74265,0.74177,0.57,-0.2,0.37,7510123597
19696317,AUD/USD,1000,7/7/15 6:16 PM,7/10/15 7:14 PM,S,0.74265,0.74195,0.45,-0.2,0.25,7510123597
19696632,AUD/USD,2000,7/7/15 6:16 PM,7/13/15 6:39 PM,S,0.74265,0.74058,2.67,-0.47,2.2,7510123597
19650384,NZD/USD,3000,7/7/15 6:16 PM,7/10/15 6:55 PM,S,0.66538,0.66953,-8.04,-0.81,-8.85,7510123597
19696419,NZD/USD,1000,7/7/15 6:16 PM,7/10/15 7:13 PM,S,0.66538,0.66999,-2.98,-0.27,-3.25,7510123597
19696631,NZD/USD,2000,7/7/15 6:16 PM,7/15/15 7:16 PM,S,0.66538,0.66024,6.57,-0.86,5.71,7510123597
19650398,EUR/JPY,5000,7/7/15 6:17 PM,7/8/15 8:05 PM,S,133.879,133.459,11.34,-0.03,11.31,7510123597
19650402,GBP/JPY,5000,7/7/15 6:18 PM,7/8/15 8:06 PM,S,188.676,185.231,92.99,-0.17,92.82,7510123597
19667987,EUR/USD,1000,7/8/15 8:00 PM,7/10/15 7:16 PM,B,1.11305,1.10616,4.45,-0.04,4.41,7510123597
19668001,GBP/USD,3000,7/8/15 8:01 PM,7/10/15 6:48 PM,S,1.53521,1.54889,-26.5,-0.14,-26.64,7510123597
19696316,GBP/USD,1000,7/8/15 8:01 PM,7/13/15 9:08 PM,S,1.53521,1.54873,-8.73,-0.06,-8.79,7510123597
19714976,GBP/USD,1000,7/8/15 8:01 PM,7/14/15 6:37 PM,S,1.53521,1.56094,-16.48,-0.06,-16.54,7510123597
19668012,USD/JPY,1000,7/8/15 8:02 PM,7/13/15 6:38 PM,S,120.641,123.363,-14.24,-0.06,-14.3,7510123597
19713909,USD/JPY,1000,7/8/15 8:02 PM,7/13/15 9:09 PM,S,120.641,123.438,-14.63,-0.05,-14.68,7510123597
19668035,NZD/USD,1000,7/8/15 8:03 PM,7/10/15 6:55 PM,B,0.66934,0.67294,-2.32,0.09,-2.23,7510123597
19668052,EUR/JPY,3000,7/8/15 8:05 PM,7/10/15 6:56 PM,S,133.435,136.73,-51.95,0.0,-51.95,7510123597
19696420,EUR/JPY,1000,7/8/15 8:05 PM,7/13/15 9:10 PM,S,133.435,135.828,-12.52,0.0,-12.52,7510123597
19714978,EUR/JPY,1000,7/8/15 8:05 PM,7/24/15 6:26 PM,S,133.435,135.899,-12.83,0.01,-12.82,7510123597
19668061,GBP/JPY,3000,7/8/15 8:06 PM,7/10/15 6:59 PM,S,185.198,190.317,-80.69,-0.33,-81.02,7510123597
19696522,GBP/JPY,1000,7/8/15 8:06 PM,7/13/15 6:42 PM,S,185.198,191.165,-31.21,-0.14,-31.35,7510123597
19713914,GBP/JPY,1000,7/8/15 8:06 PM,7/13/15 9:11 PM,S,185.198,191.19,-31.34,-0.13,-31.47,7510123597
19668071,EUR/CAD,3000,7/8/15 8:07 PM,7/10/15 7:01 PM,B,1.41596,1.40986,9.29,-0.36,8.93,7510123597
19668084,GBP/CAD,1000,7/8/15 8:07 PM,7/10/15 7:02 PM,S,1.95635,1.97063,-7.25,0.01,-7.24,7510123597
19668124,EUR/AUD,3000,7/8/15 8:08 PM,7/10/15 7:05 PM,B,1.50023,1.49049,13.99,-0.87,13.12,7510123597
19681596,USD/JPY,1000,7/9/15 6:53 PM,7/9/15 9:19 PM,B,121.291,121.339,-0.26,0.0,-0.26,7510123597
19681651,GBP/JPY,1000,7/9/15 6:57 PM,7/9/15 9:21 PM,B,186.512,186.262,1.34,0.0,1.34,7510123597
19681654,EUR/CAD,1000,7/9/15 6:58 PM,7/10/15 7:01 PM,S,1.40046,1.41631,-8.04,0.01,-8.03,7510123597
19681662,EUR/AUD,1000,7/9/15 6:59 PM,7/10/15 7:05 PM,S,1.47937,1.5006,-10.17,0.03,-10.14,7510123597
19681675,GBP/AUD,1000,7/9/15 7:00 PM,7/10/15 7:06 PM,S,2.06456,2.08816,-11.3,0.03,-11.27,7510123597
19682566,USD/JPY,1000,7/9/15 9:19 PM,7/13/15 9:09 PM,S,121.291,123.437,-11.23,-0.02,-11.25,7510123597
19682571,GBP/JPY,1000,7/9/15 9:21 PM,7/13/15 9:11 PM,S,186.537,191.19,-24.34,-0.06,-24.4,7510123597
19696212,GBP/USD,1000,7/10/15 6:49 PM,7/31/15 6:27 PM,S,1.54878,1.56337,-9.33,-0.21,-9.54,7510123597
19696225,USD/JPY,1000,7/10/15 6:51 PM,7/15/15 7:13 PM,S,122.807,123.793,-5.09,-0.03,-5.12,7510123597
19696452,EUR/JPY,1000,7/10/15 6:58 PM,7/13/15 6:40 PM,S,136.72,135.816,4.73,0.0,4.73,7510123597
19696459,GBP/JPY,1000,7/10/15 7:00 PM,7/14/15 6:40 PM,S,190.289,192.529,-11.63,-0.06,-11.69,7510123597
19696466,EUR/CAD,1000,7/10/15 7:01 PM,7/10/15 7:11 PM,B,1.41572,1.41625,-0.27,0.0,-0.27,7510123597
19696630,EUR/CAD,1000,7/10/15 7:01 PM,7/13/15 9:12 PM,B,1.40125,1.41625,-7.6,-0.03,-7.63,7510123597
19714981,EUR/CAD,1000,7/10/15 7:01 PM,7/15/15 7:18 PM,B,1.41639,1.41625,0.07,-0.09,-0.02,7510123597
19696490,EUR/AUD,1000,7/10/15 7:05 PM,7/10/15 7:09 PM,B,1.50036,1.50046,-0.05,0.0,-0.05,7510123597
19696626,EUR/AUD,1000,7/10/15 7:05 PM,7/13/15 9:13 PM,B,1.48478,1.50046,-7.5,-0.07,-7.57,7510123597
19714982,EUR/AUD,1000,7/10/15 7:05 PM,7/14/15 6:42 PM,B,1.47826,1.50046,-10.59,-0.14,-10.73,7510123597
19696497,GBP/AUD,1000,7/10/15 7:07 PM,7/10/15 7:10 PM,B,2.08791,2.0881,-0.09,0.0,-0.09,7510123597
19696628,GBP/AUD,2000,7/10/15 7:07 PM,7/13/15 6:46 PM,B,2.09342,2.0881,5.08,-0.14,4.94,7510123597
19696537,EUR/USD,1000,7/10/15 7:17 PM,7/13/15 6:36 PM,S,1.11305,1.10146,7.48,0.01,7.49,7510123597
19713827,EUR/USD,1000,7/13/15 6:37 PM,7/15/15 7:11 PM,S,1.1013,1.09454,4.32,0.02,4.34,7510123597
19713838,USD/JPY,1000,7/13/15 6:38 PM,7/15/15 7:13 PM,B,123.78,123.368,2.13,0.0,2.13,7510123597
19713845,AUD/USD,2000,7/13/15 6:39 PM,7/15/15 7:15 PM,S,0.74052,0.73738,4.02,-0.14,3.88,7510123597
19713850,EUR/JPY,1000,7/13/15 6:40 PM,7/16/15 7:04 PM,S,135.794,135.059,3.79,0.0,3.79,7510123597
19713864,GBP/JPY,1000,7/13/15 6:42 PM,7/14/15 6:40 PM,B,192.502,191.176,6.89,0.01,6.9,7510123597
19713868,EUR/CAD,1000,7/13/15 6:43 PM,7/15/15 7:18 PM,B,1.41639,1.40407,6.09,-0.06,6.03,7510123597
19713876,EUR/AUD,1000,7/13/15 6:45 PM,7/16/15 7:11 PM,B,1.46917,1.48781,-8.83,-0.35,-9.18,7510123597
19713878,GBP/AUD,2000,7/13/15 6:46 PM,7/15/15 7:20 PM,B,2.1212,2.09367,25.96,-0.26,25.7,7510123597
19728794,GBP/USD,1000,7/14/15 6:37 PM,8/7/15 6:28 PM,B,1.54809,1.56094,-8.3,0.22,-8.08,7510123597
19728863,GBP/JPY,2000,7/14/15 6:40 PM,7/15/15 7:17 PM,B,193.541,192.529,10.46,0.02,10.48,7510123597
19728870,GBP/CAD,3000,7/14/15 6:41 PM,7/15/15 7:19 PM,B,2.02311,1.99113,47.42,-0.03,47.39,7510123597
19728871,EUR/AUD,1000,7/14/15 6:42 PM,7/16/15 7:11 PM,S,1.47825,1.46946,4.17,0.13,4.3,7510123597
19759161,EUR/USD,2000,7/15/15 7:11 PM,7/16/15 6:58 PM,S,1.09441,1.08826,7.88,0.03,7.91,7510123597
19759171,USD/JPY,2000,7/15/15 7:13 PM,7/16/15 7:01 PM,B,124.082,123.793,2.98,0.03,3.01,7510123597
19759180,USD/CAD,3000,7/15/15 7:14 PM,7/17/15 6:39 PM,B,1.29934,1.29383,8.15,-0.16,7.99,7510123597
19759197,AUD/USD,3000,7/15/15 7:15 PM,7/24/15 6:23 PM,S,0.73721,0.72726,19.25,-1.25,18.0,7510123597
19759198,NZD/USD,3000,7/15/15 7:16 PM,7/16/15 7:03 PM,S,0.66001,0.65222,14.97,-0.49,14.48,7510123597
19759207,GBP/JPY,3000,7/15/15 7:17 PM,7/16/15 7:06 PM,B,193.867,193.569,4.61,0.12,4.73,7510123597
19759209,EUR/CAD,1000,7/15/15 7:18 PM,7/16/15 7:08 PM,B,1.40956,1.41667,-3.51,-0.09,-3.6,7510123597
19772217,EUR/CAD,1000,7/15/15 7:18 PM,7/21/15 7:51 PM,B,1.41821,1.41667,0.76,-0.15,0.61,7510123597
19759213,GBP/CAD,4000,7/15/15 7:19 PM,7/17/15 6:42 PM,B,2.02775,2.02347,8.44,-0.15,8.29,7510123597
19759217,GBP/AUD,1000,7/15/15 7:21 PM,7/16/15 7:12 PM,B,2.10991,2.12146,-5.47,-0.22,-5.69,7510123597
19772222,GBP/AUD,1000,7/15/15 7:21 PM,7/21/15 7:55 PM,B,2.0951,2.12146,-12.58,-0.44,-13.02,7510123597
19809311,GBP/AUD,1000,7/15/15 7:21 PM,7/24/15 6:30 PM,B,2.13294,2.12146,5.38,-0.78,4.6,7510123597
19772019,EUR/USD,3000,7/16/15 6:58 PM,7/17/15 6:37 PM,S,1.08811,1.0849,6.17,0.02,6.19,7510123597
19772056,USD/JPY,1000,7/16/15 7:01 PM,7/27/15 6:28 PM,B,123.131,124.095,-5.03,0.03,-5.0,7510123597
19864117,USD/JPY,2000,7/16/15 7:01 PM,8/5/15 7:24 PM,B,124.732,124.095,6.54,0.09,6.63,7510123597
19772065,NZD/USD,1000,7/16/15 7:03 PM,7/21/15 7:46 PM,S,0.65201,0.66391,-7.65,-0.17,-7.82,7510123597
19809302,NZD/USD,1000,7/16/15 7:03 PM,7/28/15 6:51 PM,S,0.65201,0.66993,-11.48,-0.5,-11.98,7510123597
19877678,NZD/USD,2000,7/16/15 7:03 PM,8/5/15 7:28 PM,S,0.65201,0.6516,0.53,-1.79,-1.26,7510123597
19772070,EUR/JPY,2000,7/16/15 7:04 PM,7/17/15 6:40 PM,S,135.042,134.616,4.4,0.0,4.4,7510123597
19772100,GBP/JPY,1000,7/16/15 7:07 PM,7/21/15 7:50 PM,B,192.738,193.894,-6.0,0.02,-5.98,7510123597
19809306,GBP/JPY,1000,7/16/15 7:07 PM,7/23/15 6:50 PM,B,191.977,193.894,-9.99,0.05,-9.94,7510123597
19836133,GBP/JPY,2000,7/16/15 7:07 PM,8/5/15 7:29 PM,B,194.769,193.894,8.99,0.31,9.3,7510123597
19772118,EUR/CAD,1000,7/16/15 7:08 PM,7/21/15 7:51 PM,B,1.41824,1.4098,4.19,-0.06,4.13,7510123597
19772136,EUR/AUD,1000,7/16/15 7:11 PM,7/22/15 7:56 PM,S,1.46915,1.47968,-4.98,0.13,-4.85,7510123597
19822738,EUR/AUD,1000,7/16/15 7:11 PM,7/23/15 6:53 PM,S,1.46915,1.49342,-11.54,0.21,-11.33,7510123597
19772145,GBP/AUD,1000,7/16/15 7:12 PM,7/24/15 6:30 PM,B,2.13294,2.11012,10.7,-0.55,10.15,7510123597
19782325,EUR/USD,1000,7/17/15 6:37 PM,7/21/15 7:43 PM,S,1.08476,1.09442,-6.21,0.01,-6.2,7510123597
19809298,EUR/USD,1000,7/17/15 6:37 PM,7/27/15 6:26 PM,S,1.08476,1.11101,-16.86,0.05,-16.81,7510123597
19864112,EUR/USD,1000,7/17/15 6:37 PM,7/28/15 6:45 PM,S,1.08476,1.10607,-13.65,0.05,-13.6,7510123597
19877671,EUR/USD,1000,7/17/15 6:37 PM,8/12/15 8:21 PM,S,1.08476,1.11661,-20.39,0.18,-20.21,7510123597
19782333,USD/CAD,4000,7/17/15 6:39 PM,7/22/15 7:53 PM,B,1.30301,1.2996,6.71,-0.12,6.59,7510123597
19782347,EUR/JPY,1000,7/17/15 6:41 PM,7/21/15 7:48 PM,S,134.585,135.619,-5.36,0.0,-5.36,7510123597
19809305,EUR/JPY,1000,7/17/15 6:41 PM,7/23/15 6:48 PM,S,134.585,136.31,-8.98,0.01,-8.97,7510123597
19836131,EUR/JPY,1000,7/17/15 6:41 PM,8/10/15 8:00 PM,S,134.585,137.319,-14.06,0.02,-14.04,7510123597
19782352,GBP/CAD,1000,7/17/15 6:42 PM,7/21/15 7:52 PM,B,2.01582,2.02806,-6.07,-0.01,-6.08,7510123597
19809308,GBP/CAD,3000,7/17/15 6:42 PM,7/22/15 7:55 PM,B,2.03272,2.02806,6.88,-0.05,6.83,7510123597
19809169,EUR/USD,1000,7/21/15 7:44 PM,7/27/15 6:26 PM,S,1.09433,1.11101,-10.71,0.05,-10.66,7510123597
19809197,NZD/USD,1000,7/21/15 7:46 PM,7/24/15 6:25 PM,S,0.66372,0.65719,4.21,-0.24,3.97,7510123597
19809209,EUR/JPY,1000,7/21/15 7:48 PM,7/27/15 6:34 PM,S,135.602,136.803,-6.27,0.01,-6.26,7510123597
19809215,GBP/JPY,1000,7/21/15 7:50 PM,7/24/15 6:28 PM,B,191.974,192.763,-4.11,0.04,-4.07,7510123597
19809224,EUR/CAD,2000,7/21/15 7:51 PM,7/23/15 6:51 PM,B,1.4328,1.41836,14.31,-0.19,14.12,7510123597
19809228,GBP/CAD,1000,7/21/15 7:52 PM,7/22/15 7:55 PM,B,2.03272,2.01616,8.15,-0.01,8.14,7510123597
19809244,GBP/AUD,1000,7/21/15 7:55 PM,7/24/15 6:30 PM,B,2.13294,2.09542,17.59,-0.34,17.25,7510123597
19822652,USD/CAD,4000,7/22/15 7:53 PM,7/24/15 6:22 PM,B,1.30799,1.30319,9.46,-0.14,9.32,7510123597
19822655,GBP/CAD,1000,7/22/15 7:55 PM,7/23/15 6:52 PM,B,2.01824,2.03307,-7.35,0.0,-7.35,7510123597
19836136,GBP/CAD,3000,7/22/15 7:55 PM,7/31/15 6:33 PM,B,2.04182,2.03307,12.86,-0.02,12.84,7510123597
19822659,EUR/AUD,1000,7/22/15 7:56 PM,7/23/15 6:53 PM,B,1.49314,1.47964,6.42,-0.2,6.22,7510123597
19836034,EUR/JPY,1000,7/23/15 6:49 PM,7/24/15 6:26 PM,B,135.875,136.313,-2.28,-0.01,-2.29,7510123597
19836047,GBP/JPY,1000,7/23/15 6:50 PM,7/28/15 6:52 PM,B,192.844,191.992,4.42,0.03,4.45,7510123597
19836061,EUR/CAD,3000,7/23/15 6:51 PM,7/27/15 6:36 PM,B,1.44696,1.43306,20.56,-0.1,20.46,7510123597
19836070,GBP/CAD,1000,7/23/15 6:52 PM,7/30/15 6:25 PM,B,2.02748,2.01861,4.37,0.0,4.37,7510123597
19836079,EUR/AUD,2000,7/23/15 6:54 PM,7/24/15 6:29 PM,B,1.5093,1.49338,14.93,-0.13,14.8,7510123597
19847522,USD/CAD,4000,7/24/15 6:22 PM,7/28/15 6:48 PM,B,1.29219,1.30816,-31.67,-0.04,-31.71,7510123597
19847525,AUD/USD,1000,7/24/15 6:23 PM,8/4/15 6:36 PM,S,0.7271,0.74077,-8.77,-0.32,-9.09,7510123597
19943511,AUD/USD,1000,7/24/15 6:23 PM,8/7/15 6:30 PM,S,0.7271,0.74071,-8.79,-0.5,-9.29,7510123597
19983676,AUD/USD,1000,7/24/15 6:23 PM,8/12/15 8:27 PM,S,0.7271,0.73793,-6.93,-0.61,-7.54,7510123597
20066611,AUD/USD,1000,7/24/15 6:23 PM,8/14/15 6:59 PM,S,0.7271,0.73783,-6.86,-0.75,-7.61,7510123597
19847533,NZD/USD,1000,7/24/15 6:25 PM,7/27/15 6:33 PM,S,0.65698,0.66206,-3.26,-0.05,-3.31,7510123597
19847548,EUR/AUD,3000,7/24/15 6:29 PM,7/27/15 6:38 PM,B,1.52354,1.50957,19.63,-0.2,19.43,7510123597
19847551,GBP/AUD,4000,7/24/15 6:30 PM,7/30/15 6:28 PM,B,2.13853,2.13344,9.52,-1.83,7.69,7510123597
19864020,EUR/USD,1000,7/27/15 6:26 PM,7/29/15 8:06 PM,B,1.09982,1.11088,-7.09,-0.02,-7.11,7510123597
19864037,USD/JPY,1000,7/27/15 6:29 PM,8/5/15 7:24 PM,B,124.732,123.154,8.1,0.01,8.11,7510123597
19864056,NZD/USD,1000,7/27/15 6:33 PM,7/28/15 6:50 PM,S,0.66185,0.66993,-5.18,-0.05,-5.23,7510123597
19864059,EUR/JPY,1000,7/27/15 6:34 PM,7/30/15 6:21 PM,B,135.632,136.794,-6.0,-0.04,-6.04,7510123597
19864080,EUR/CAD,1000,7/27/15 6:36 PM,7/28/15 6:56 PM,B,1.42835,1.4472,-9.35,-0.02,-9.37,7510123597
19877683,EUR/CAD,1000,7/27/15 6:36 PM,7/30/15 6:24 PM,B,1.41913,1.4472,-13.84,-0.11,-13.95,7510123597
19903935,EUR/CAD,2000,7/27/15 6:36 PM,8/13/15 7:54 PM,B,1.45539,1.4472,8.03,-0.71,7.32,7510123597
19864095,EUR/AUD,1000,7/27/15 6:38 PM,7/28/15 6:57 PM,B,1.50734,1.5238,-7.73,-0.07,-7.8,7510123597
19877688,EUR/AUD,1000,7/27/15 6:38 PM,7/30/15 6:26 PM,B,1.4965,1.5238,-12.76,-0.38,-13.14,7510123597
19903937,EUR/AUD,1000,7/27/15 6:38 PM,8/4/15 6:39 PM,B,1.47772,1.5238,-21.87,-0.5,-22.37,7510123597
19943520,EUR/AUD,1000,7/27/15 6:38 PM,8/7/15 6:38 PM,B,1.48042,1.5238,-20.76,-0.81,-21.57,7510123597
19877587,USD/CAD,1000,7/28/15 6:49 PM,7/30/15 6:19 PM,B,1.30122,1.29239,4.36,-0.03,4.33,7510123597
19877600,NZD/USD,1000,7/28/15 6:51 PM,7/30/15 6:20 PM,S,0.66975,0.65952,6.57,-0.19,6.38,7510123597
19877609,GBP/JPY,1000,7/28/15 6:52 PM,7/30/15 6:23 PM,B,193.728,192.869,4.43,0.04,4.47,7510123597
19903934,GBP/JPY,1000,7/28/15 6:52 PM,8/5/15 7:29 PM,B,194.77,192.869,9.76,0.07,9.83,7510123597
19877621,EUR/CAD,1000,7/28/15 6:56 PM,7/30/15 6:24 PM,B,1.41913,1.42858,-4.66,-0.09,-4.75,7510123597
19877628,EUR/AUD,1000,7/28/15 6:57 PM,7/30/15 6:26 PM,B,1.49659,1.50759,-5.14,-0.32,-5.46,7510123597
19891081,EUR/USD,1000,7/29/15 8:06 PM,7/29/15 8:18 PM,B,1.09673,1.10014,-2.19,0.0,-2.19,7510123597
19891306,EUR/USD,1000,7/29/15 8:18 PM,8/12/15 8:21 PM,S,1.09691,1.11661,-12.61,0.12,-12.49,7510123597
19903784,USD/CAD,2000,7/30/15 6:19 PM,8/3/15 6:51 PM,B,1.31405,1.30131,12.44,-0.01,12.43,7510123597
19903797,NZD/USD,2000,7/30/15 6:20 PM,8/5/15 7:28 PM,S,0.65929,0.65159,9.87,-0.4,9.47,7510123597
19903806,EUR/JPY,1000,7/30/15 6:21 PM,8/10/15 8:00 PM,S,135.614,137.319,-8.77,0.01,-8.76,7510123597
19903866,GBP/AUD,4000,7/30/15 6:28 PM,8/3/15 6:55 PM,B,2.1448,2.13875,11.28,-0.26,11.02,7510123597
19916517,EUR/CAD,1000,7/31/15 6:31 PM,8/13/15 7:54 PM,B,1.45538,1.43839,8.33,-0.22,8.11,7510123597
19916522,GBP/CAD,5000,7/31/15 6:33 PM,8/3/15 6:53 PM,B,2.04835,2.04222,14.96,0.0,14.96,7510123597
19916525,EUR/AUD,1000,7/31/15 6:34 PM,8/4/15 6:39 PM,B,1.47767,1.50477,-12.86,-0.07,-12.93,7510123597
19930349,USD/CAD,4000,8/3/15 6:51 PM,8/5/15 7:25 PM,B,1.31775,1.31423,6.84,-0.04,6.8,7510123597
19930357,GBP/CAD,5000,8/3/15 6:53 PM,8/5/15 7:30 PM,B,2.05728,2.04874,20.76,-0.02,20.74,7510123597
19930366,GBP/AUD,1000,8/3/15 6:55 PM,8/4/15 6:42 PM,B,2.10665,2.14507,-18.24,-0.07,-18.31,7510123597
19943525,GBP/AUD,1000,8/3/15 6:55 PM,8/7/15 6:40 PM,B,2.08912,2.14507,-26.78,-0.39,-27.17,7510123597
19983686,GBP/AUD,1000,8/3/15 6:55 PM,8/10/15 8:11 PM,B,2.10464,2.14507,-19.21,-0.45,-19.66,7510123597
19997825,GBP/AUD,1000,8/3/15 6:55 PM,8/12/15 8:37 PM,B,2.11579,2.14507,-13.84,-0.57,-14.41,7510123597
19943362,AUD/USD,1000,8/4/15 6:36 PM,8/5/15 7:27 PM,S,0.74061,0.73598,2.97,-0.04,2.93,7510123597
19943418,EUR/AUD,1000,8/4/15 6:39 PM,8/6/15 6:35 PM,B,1.48641,1.47797,4.0,-0.25,3.75,7510123597
19943455,GBP/AUD,1000,8/4/15 6:42 PM,8/5/15 7:32 PM,B,2.12148,2.10713,6.76,-0.07,6.69,7510123597
19958457,USD/JPY,1000,8/5/15 7:24 PM,8/7/15 6:29 PM,B,124.171,124.748,-3.0,0.01,-2.99,7510123597
19983673,USD/JPY,4000,8/5/15 7:24 PM,8/11/15 6:26 PM,B,125.057,124.748,6.35,0.06,6.41,7510123597
19958487,USD/CAD,1000,8/5/15 7:25 PM,8/10/15 7:55 PM,B,1.30081,1.31796,-8.45,-0.03,-8.48,7510123597
19997706,USD/CAD,1000,8/5/15 7:25 PM,8/12/15 8:24 PM,B,1.29807,1.31796,-9.81,-0.04,-9.85,7510123597
20066609,USD/CAD,1000,8/5/15 7:25 PM,8/13/15 7:48 PM,B,1.3067,1.31796,-5.52,-0.06,-5.58,7510123597
20079549,USD/CAD,1000,8/5/15 7:25 PM,8/14/15 6:59 PM,B,1.30741,1.31796,-5.16,-0.07,-5.23,7510123597
19958493,AUD/USD,1000,8/5/15 7:27 PM,8/7/15 6:30 PM,S,0.7358,0.74071,-3.17,-0.15,-3.32,7510123597
19983675,AUD/USD,1000,8/5/15 7:27 PM,8/10/15 9:03 PM,S,0.7358,0.74113,-3.42,-0.18,-3.6,7510123597
19958495,NZD/USD,1000,8/5/15 7:28 PM,8/7/15 6:32 PM,S,0.6514,0.66061,-5.95,-0.19,-6.14,7510123597
19983677,NZD/USD,1000,8/5/15 7:28 PM,8/12/15 8:29 PM,S,0.6514,0.66221,-6.92,-0.33,-7.25,7510123597
20066615,NZD/USD,1000,8/5/15 7:28 PM,8/14/15 7:00 PM,S,0.6514,0.65439,-1.91,-0.53,-2.44,7510123597
20090633,NZD/USD,1000,8/5/15 7:28 PM,8/17/15 6:38 PM,S,0.6514,0.65812,-4.31,-0.58,-4.89,7510123597
19958502,GBP/JPY,1000,8/5/15 7:29 PM,8/6/15 6:32 PM,B,193.52,194.794,-6.58,0.02,-6.56,7510123597
19971906,GBP/JPY,1000,8/5/15 7:29 PM,8/7/15 6:34 PM,B,192.199,194.794,-13.5,0.03,-13.47,7510123597
19983679,GBP/JPY,1000,8/5/15 7:29 PM,8/12/15 8:34 PM,B,193.985,194.794,-4.17,0.06,-4.11,7510123597
20066620,GBP/JPY,1000,8/5/15 7:29 PM,8/14/15 7:03 PM,B,194.392,194.794,-2.07,0.11,-1.96,7510123597
20090636,GBP/JPY,1000,8/5/15 7:29 PM,8/17/15 6:40 PM,B,193.973,194.794,-4.23,0.11,-4.12,7510123597
19958507,GBP/CAD,1000,8/5/15 7:31 PM,8/6/15 6:34 PM,B,2.03736,2.05748,-9.88,0.0,-9.88,7510123597
19971907,GBP/CAD,1000,8/5/15 7:31 PM,8/7/15 6:37 PM,B,2.03098,2.05748,-13.05,0.0,-13.05,7510123597
19983683,GBP/CAD,1000,8/5/15 7:31 PM,8/12/15 8:35 PM,B,2.02755,2.05748,-14.76,0.01,-14.75,7510123597
20066721,GBP/CAD,1000,8/5/15 7:31 PM,8/13/15 7:58 PM,B,2.04064,2.05748,-8.25,0.02,-8.23,7510123597
20079551,GBP/CAD,1000,8/5/15 7:31 PM,8/14/15 7:08 PM,B,2.0455,2.05748,-5.86,0.02,-5.84,7510123597
19958517,GBP/AUD,1000,8/5/15 7:32 PM,8/7/15 6:40 PM,B,2.08912,2.12174,-15.61,-0.25,-15.86,7510123597
19983685,GBP/AUD,1000,8/5/15 7:32 PM,8/10/15 8:14 PM,B,2.105,2.12174,-7.95,-0.32,-8.27,7510123597
19971806,GBP/JPY,1000,8/6/15 6:33 PM,8/7/15 6:34 PM,B,192.202,193.545,-6.99,0.01,-6.98,7510123597
